day,ticker,lb,kind,level,notional,approach,outcome,deflect
2026-05-29,SPY,lb5,placebo,757.1253181152591,501686106.5151,support,break,0
2026-05-29,SPY,lb5,placebo,757.1253181152591,501686106.5151,resistance,deflect,1
2026-06-01,QQQ,lb1,real,738.2846,221485380.0,support,break,0
2026-06-01,QQQ,lb1,real,738.2846,221485380.0,resistance,deflect,1
2026-06-01,QQQ,lb1,real,738.2846,221485380.0,resistance,break,0
2026-06-01,QQQ,lb1,placebo,742.1511328181979,221485380.0,resistance,deflect,1
2026-06-01,QQQ,lb1,placebo,742.1511328181979,221485380.0,resistance,break,0
2026-06-01,QQQ,lb1,placebo,742.1511328181979,221485380.0,support,deflect,1
2026-06-01,QQQ,lb1,placebo,738.5471962867042,151658395.4226,support,break,0
2026-06-01,QQQ,lb1,placebo,738.5471962867042,151658395.4226,resistance,break,0
2026-06-01,QQQ,lb1,placebo,738.5471962867042,151658395.4226,support,deflect,1
2026-06-01,QQQ,lb1,placebo,740.119840358496,151658395.4226,resistance,break,0
2026-06-01,QQQ,lb1,placebo,740.119840358496,151658395.4226,support,deflect,1
2026-06-01,QQQ,lb5,real,738.2846,221485380.0,support,break,0
2026-06-01,QQQ,lb5,real,738.2846,221485380.0,resistance,deflect,1
2026-06-01,QQQ,lb5,real,738.2846,221485380.0,resistance,break,0
2026-06-01,QQQ,lb5,placebo,738.4338692558118,151658395.4226,support,break,0
2026-06-01,QQQ,lb5,placebo,738.4338692558118,151658395.4226,resistance,break,0
2026-06-01,QQQ,lb5,placebo,738.4338692558118,151658395.4226,support,deflect,1
2026-06-01,SPY,lb1,placebo,757.7648468042607,1378582928.48,resistance,break,0
2026-06-01,SPY,lb1,placebo,757.7648468042607,1378582928.48,support,deflect,1
2026-06-01,SPY,lb1,real,756.2901,378145050.0,resistance,deflect,1
2026-06-01,SPY,lb1,real,756.2901,378145050.0,resistance,deflect,1
2026-06-01,SPY,lb1,real,756.2901,378145050.0,resistance,break,0
2026-06-01,SPY,lb1,real,756.2901,378145050.0,resistance,break,0
2026-06-01,SPY,lb1,real,756.2901,378145050.0,support,deflect,1
2026-06-01,SPY,lb1,placebo,758.7604393043613,378145050.0,resistance,deflect,1
2026-06-01,SPY,lb1,placebo,758.7604393043613,378145050.0,resistance,break,0
2026-06-01,SPY,lb5,placebo,757.4702455533734,1378582928.48,support,deflect,1
2026-06-01,SPY,lb5,real,756.2901,378145050.0,resistance,deflect,1
2026-06-01,SPY,lb5,real,756.2901,378145050.0,resistance,deflect,1
2026-06-01,SPY,lb5,real,756.2901,378145050.0,resistance,break,0
2026-06-01,SPY,lb5,real,756.2901,378145050.0,resistance,break,0
2026-06-01,SPY,lb5,real,756.2901,378145050.0,support,deflect,1
2026-06-02,QQQ,lb1,real,742.6689,148533780.0,resistance,break,0
2026-06-02,QQQ,lb1,real,742.6689,148533780.0,support,deflect,1
2026-06-02,QQQ,lb1,placebo,745.5985944340902,148533780.0,support,break,0
2026-06-02,QQQ,lb1,placebo,745.5985944340902,148533780.0,resistance,deflect,1
2026-06-02,QQQ,lb1,placebo,743.2784584717523,76087411.3055,resistance,break,0
2026-06-02,QQQ,lb1,placebo,743.2784584717523,76087411.3055,support,deflect,1
2026-06-02,QQQ,lb1,placebo,743.2784584717523,76087411.3055,resistance,break,0
2026-06-02,QQQ,lb1,placebo,741.15649521553,76087411.3055,resistance,break,0
2026-06-02,QQQ,lb1,real,744.5,41692000.0,resistance,deflect,1
2026-06-02,QQQ,lb1,real,744.5,41692000.0,support,deflect,1
2026-06-02,QQQ,lb1,real,744.5,41692000.0,resistance,deflect,1
2026-06-02,QQQ,lb1,real,744.5,41692000.0,resistance,break,0
2026-06-02,QQQ,lb1,placebo,740.715802260349,41692000.0,support,deflect,1
2026-06-02,QQQ,lb1,placebo,741.0236813239768,41692000.0,resistance,break,0
2026-06-02,QQQ,lb1,real,743.0549,25263866.599999998,resistance,break,0
2026-06-02,QQQ,lb1,real,743.0549,25263866.599999998,support,deflect,1
2026-06-02,QQQ,lb1,real,743.0549,25263866.599999998,resistance,break,0
2026-06-02,QQQ,lb1,placebo,744.2398407924345,24381804.84,resistance,deflect,1
2026-06-02,QQQ,lb1,placebo,744.2398407924345,24381804.84,resistance,break,0
2026-06-02,QQQ,lb1,placebo,744.2398407924345,24381804.84,resistance,break,0
2026-06-02,QQQ,lb5,placebo,739.9736201157499,151658395.4226,support,deflect,1
2026-06-02,QQQ,lb5,real,742.6689,148533780.0,resistance,break,0
2026-06-02,QQQ,lb5,real,742.6689,148533780.0,support,deflect,1
2026-06-02,QQQ,lb5,placebo,739.9894781821743,148533780.0,support,deflect,1
2026-06-02,QQQ,lb5,placebo,740.123710009675,148533780.0,support,deflect,1
2026-06-02,QQQ,lb5,placebo,744.9747331172645,148533780.0,support,break,0
2026-06-02,QQQ,lb5,placebo,744.9747331172645,148533780.0,resistance,deflect,1
2026-06-02,QQQ,lb5,placebo,744.9747331172645,148533780.0,resistance,deflect,1
2026-06-02,QQQ,lb5,placebo,744.9747331172645,148533780.0,support,deflect,1
2026-06-02,QQQ,lb5,placebo,744.9747331172645,148533780.0,support,deflect,1
2026-06-02,SPY,lb1,real,758.3202,303328080.0,resistance,break,0
2026-06-02,SPY,lb1,real,759.5,224052500.0,resistance,deflect,1
2026-06-02,SPY,lb1,placebo,759.1619012539433,95136517.83180001,resistance,break,0
2026-06-02,SPY,lb1,placebo,759.1619012539433,95136517.83180001,support,deflect,1
2026-06-02,SPY,lb5,real,758.3202,303328080.0,resistance,break,0
2026-06-03,QQQ,lb1,real,742.6868,153052895.744,resistance,break,0
2026-06-03,QQQ,lb1,real,742.6868,153052895.744,resistance,deflect,1
2026-06-03,QQQ,lb1,real,742.6868,153052895.744,resistance,break,0
2026-06-03,QQQ,lb1,real,742.6868,153052895.744,support,break,0
2026-06-03,QQQ,lb1,real,742.6868,153052895.744,resistance,break,0
2026-06-03,QQQ,lb1,placebo,746.4615772299355,153052895.744,resistance,deflect,1
2026-06-03,QQQ,lb1,real,746.16,81189669.6,resistance,deflect,1
2026-06-03,QQQ,lb1,real,746.16,81189669.6,resistance,deflect,1
2026-06-03,QQQ,lb1,real,746.16,81189669.6,resistance,deflect,1
2026-06-03,QQQ,lb1,placebo,742.2569834371488,81189669.6,support,deflect,1
2026-06-03,QQQ,lb1,placebo,742.2569834371488,81189669.6,support,deflect,1
2026-06-03,QQQ,lb5,placebo,741.6749206881863,221485380.0,support,deflect,1
2026-06-03,QQQ,lb5,placebo,741.6749206881863,221485380.0,support,deflect,1
2026-06-03,QQQ,lb5,placebo,741.6749206881863,221485380.0,support,deflect,1
2026-06-03,QQQ,lb5,placebo,742.7842290949,221485380.0,resistance,break,0
2026-06-03,QQQ,lb5,placebo,742.7842290949,221485380.0,resistance,deflect,1
2026-06-03,QQQ,lb5,placebo,742.7842290949,221485380.0,resistance,break,0
2026-06-03,QQQ,lb5,placebo,742.7842290949,221485380.0,support,break,0
2026-06-03,QQQ,lb5,placebo,742.7842290949,221485380.0,resistance,break,0
2026-06-03,QQQ,lb5,real,742.6868,153052895.744,resistance,break,0
2026-06-03,QQQ,lb5,real,742.6868,153052895.744,resistance,deflect,1
2026-06-03,QQQ,lb5,real,742.6868,153052895.744,resistance,break,0
2026-06-03,QQQ,lb5,real,742.6868,153052895.744,support,break,0
2026-06-03,QQQ,lb5,real,742.6868,153052895.744,resistance,break,0
2026-06-03,QQQ,lb5,placebo,746.2854061955738,153052895.744,resistance,deflect,1
2026-06-03,QQQ,lb5,real,746.16,81189669.6,resistance,deflect,1
2026-06-03,QQQ,lb5,real,746.16,81189669.6,resistance,deflect,1
2026-06-03,QQQ,lb5,real,746.16,81189669.6,resistance,deflect,1
2026-06-03,QQQ,lb5,placebo,743.1751143818052,81189669.6,resistance,break,0
2026-06-03,QQQ,lb5,placebo,743.1751143818052,81189669.6,support,break,0
2026-06-03,QQQ,lb5,placebo,743.1751143818052,81189669.6,support,break,0
2026-06-03,QQQ,lb5,placebo,743.1751143818052,81189669.6,resistance,deflect,1
2026-06-03,QQQ,lb5,placebo,743.1751143818052,81189669.6,support,break,0
2026-06-03,QQQ,lb5,placebo,743.1751143818052,81189669.6,resistance,break,0
2026-06-03,QQQ,lb5,placebo,741.7774300765392,81189669.6,support,deflect,1
2026-06-03,QQQ,lb5,placebo,741.7774300765392,81189669.6,support,deflect,1
2026-06-03,QQQ,lb5,placebo,741.7774300765392,81189669.6,support,deflect,1
2026-06-03,SPY,lb1,placebo,755.3648004531256,675257730.0,support,deflect,1
2026-06-03,SPY,lb1,placebo,755.3648004531256,675257730.0,resistance,deflect,1
2026-06-03,SPY,lb1,placebo,755.3648004531256,675257730.0,resistance,deflect,1
2026-06-03,SPY,lb1,real,758.3419,303413352.5319,support,break,0
2026-06-03,SPY,lb1,placebo,753.8619987570305,303413352.5319,support,deflect,1
2026-06-03,SPY,lb1,placebo,753.8619987570305,303413352.5319,support,deflect,1
2026-06-03,SPY,lb1,placebo,753.8619987570305,303413352.5319,support,deflect,1
2026-06-03,SPY,lb1,placebo,755.9336910089697,303413352.5319,resistance,break,0
2026-06-03,SPY,lb1,placebo,755.9336910089697,303413352.5319,support,deflect,1
2026-06-03,SPY,lb1,real,757.7086,249725600.388,support,break,0
2026-06-03,SPY,lb1,placebo,754.9441029116533,249725600.388,support,deflect,1
2026-06-03,SPY,lb1,placebo,754.9441029116533,249725600.388,support,break,0
2026-06-03,SPY,lb1,placebo,754.9441029116533,249725600.388,support,deflect,1
2026-06-03,SPY,lb1,placebo,754.9441029116533,249725600.388,support,break,0
2026-06-03,SPY,lb1,placebo,754.9441029116533,249725600.388,support,break,0
2026-06-03,SPY,lb1,placebo,754.8933586566116,249725600.388,support,deflect,1
2026-06-03,SPY,lb1,placebo,754.8933586566116,249725600.388,support,break,0
2026-06-03,SPY,lb1,placebo,754.8933586566116,249725600.388,support,break,0
2026-06-03,SPY,lb1,placebo,754.8933586566116,249725600.388,support,break,0
2026-06-03,SPY,lb1,real,756.3363,95136517.83180001,support,break,0
2026-06-03,SPY,lb1,real,756.3363,95136517.83180001,resistance,deflect,1
2026-06-03,SPY,lb1,real,756.3363,95136517.83180001,resistance,deflect,1
2026-06-03,SPY,lb5,real,754.6436,1378582928.48,resistance,break,0
2026-06-03,SPY,lb5,placebo,754.6923116955032,675257730.0,support,break,0
2026-06-03,SPY,lb5,placebo,754.6923116955032,675257730.0,resistance,deflect,1
2026-06-03,SPY,lb5,placebo,754.6923116955032,675257730.0,resistance,break,0
2026-06-03,SPY,lb5,real,756.2901,378145050.0,support,break,0
2026-06-03,SPY,lb5,real,756.2901,378145050.0,resistance,deflect,1
2026-06-03,SPY,lb5,placebo,753.7810170884119,378145050.0,support,deflect,1
2026-06-03,SPY,lb5,placebo,753.7810170884119,378145050.0,support,deflect,1
2026-06-03,SPY,lb5,real,758.3419,303413352.5319,support,break,0
2026-06-03,SPY,lb5,placebo,754.1868960781127,303413352.5319,support,deflect,1
2026-06-03,SPY,lb5,placebo,755.9184855972219,303413352.5319,resistance,break,0
2026-06-03,SPY,lb5,placebo,755.9184855972219,303413352.5319,support,deflect,1
2026-06-03,SPY,lb5,real,757.7086,249725600.388,support,break,0
2026-06-03,SPY,lb5,placebo,755.3241787729324,249725600.388,support,deflect,1
2026-06-03,SPY,lb5,placebo,755.3241787729324,249725600.388,resistance,deflect,1
2026-06-03,SPY,lb5,placebo,755.3241787729324,249725600.388,resistance,deflect,1
2026-06-04,QQQ,lb1,placebo,742.0090371181968,500734195.23800004,resistance,break,0
2026-06-04,QQQ,lb1,placebo,742.0090371181968,500734195.23800004,resistance,break,0
2026-06-04,QQQ,lb1,placebo,742.0090371181968,500734195.23800004,support,deflect,1
2026-06-04,QQQ,lb1,placebo,742.0090371181968,500734195.23800004,support,break,0
2026-06-04,QQQ,lb1,placebo,741.2347558354556,500734195.23800004,resistance,break,0
2026-06-04,QQQ,lb1,placebo,741.2347558354556,500734195.23800004,support,deflect,1
2026-06-04,QQQ,lb1,placebo,741.2347558354556,500734195.23800004,support,break,0
2026-06-04,QQQ,lb1,real,742.6868,153052895.744,support,break,0
2026-06-04,QQQ,lb1,real,742.6868,153052895.744,resistance,deflect,1
2026-06-04,QQQ,lb1,placebo,737.9534798776932,153052895.744,resistance,break,0
2026-06-04,QQQ,lb1,placebo,737.9534798776932,153052895.744,support,deflect,1
2026-06-04,QQQ,lb1,placebo,739.5888076367271,153052895.744,support,break,0
2026-06-04,QQQ,lb1,placebo,739.5888076367271,153052895.744,resistance,break,0
2026-06-04,QQQ,lb1,placebo,739.5888076367271,153052895.744,support,deflect,1
2026-06-04,QQQ,lb1,placebo,740.4155821784452,130055162.76,resistance,deflect,1
2026-06-04,QQQ,lb1,placebo,740.1553839299473,130055162.76,resistance,deflect,1
2026-06-04,QQQ,lb1,placebo,740.1553839299473,130055162.76,resistance,break,0
2026-06-04,QQQ,lb1,placebo,740.1553839299473,130055162.76,support,deflect,1
2026-06-04,QQQ,lb1,placebo,740.1553839299473,130055162.76,support,deflect,1
2026-06-04,QQQ,lb1,real,742.1,103894000.0,resistance,break,0
2026-06-04,QQQ,lb1,real,742.1,103894000.0,resistance,break,0
2026-06-04,QQQ,lb1,real,742.1,103894000.0,support,deflect,1
2026-06-04,QQQ,lb1,real,742.1,103894000.0,support,deflect,1
2026-06-04,QQQ,lb1,real,742.1,103894000.0,support,break,0
2026-06-04,QQQ,lb1,placebo,738.177653973039,103894000.0,resistance,break,0
2026-06-04,QQQ,lb1,placebo,738.177653973039,103894000.0,support,deflect,1
2026-06-04,QQQ,lb1,real,743.5,99747960.0,resistance,deflect,1
2026-06-04,QQQ,lb1,real,743.5,99747960.0,resistance,deflect,1
2026-06-04,QQQ,lb1,real,743.5,99747960.0,resistance,deflect,1
2026-06-04,QQQ,lb5,placebo,742.545104325579,500734195.23800004,resistance,break,0
2026-06-04,QQQ,lb5,placebo,742.545104325579,500734195.23800004,support,deflect,1
2026-06-04,QQQ,lb5,placebo,742.545104325579,500734195.23800004,resistance,break,0
2026-06-04,QQQ,lb5,placebo,741.3774877729408,500734195.23800004,resistance,break,0
2026-06-04,QQQ,lb5,placebo,741.3774877729408,500734195.23800004,support,deflect,1
2026-06-04,QQQ,lb5,placebo,741.3774877729408,500734195.23800004,support,break,0
2026-06-04,QQQ,lb5,placebo,741.9000942661092,500734195.23800004,resistance,break,0
2026-06-04,QQQ,lb5,placebo,741.9000942661092,500734195.23800004,resistance,break,0
2026-06-04,QQQ,lb5,placebo,741.9000942661092,500734195.23800004,support,deflect,1
2026-06-04,QQQ,lb5,placebo,741.9000942661092,500734195.23800004,support,break,0
2026-06-04,QQQ,lb5,placebo,742.4811306372943,238254546.0,resistance,break,0
2026-06-04,QQQ,lb5,placebo,742.4811306372943,238254546.0,support,deflect,1
2026-06-04,QQQ,lb5,placebo,742.4811306372943,238254546.0,resistance,break,0
2026-06-04,QQQ,lb5,placebo,742.4811306372943,238254546.0,support,break,0
2026-06-04,QQQ,lb5,placebo,741.1010014814773,238254546.0,support,deflect,1
2026-06-04,QQQ,lb5,placebo,740.289010205222,238254546.0,resistance,deflect,1
2026-06-04,QQQ,lb5,placebo,740.289010205222,238254546.0,support,deflect,1
2026-06-04,QQQ,lb5,real,738.2846,221485380.0,support,deflect,1
2026-06-04,QQQ,lb5,placebo,742.8606779889637,221485380.0,resistance,deflect,1
2026-06-04,QQQ,lb5,placebo,742.8606779889637,221485380.0,resistance,deflect,1
2026-06-04,QQQ,lb5,placebo,742.8606779889637,221485380.0,support,break,0
2026-06-04,QQQ,lb5,placebo,741.7221745883093,221485380.0,support,deflect,1
2026-06-04,QQQ,lb5,placebo,741.7221745883093,221485380.0,support,break,0
2026-06-04,QQQ,lb5,placebo,735.0371812271898,221485380.0,resistance,deflect,1
2026-06-04,QQQ,lb5,real,742.6868,153052895.744,support,break,0
2026-06-04,QQQ,lb5,real,742.6868,153052895.744,resistance,deflect,1
2026-06-04,QQQ,lb5,placebo,740.4251782727866,153052895.744,resistance,deflect,1
2026-06-04,QQQ,lb5,real,735.6273,151658395.4226,resistance,break,0
2026-06-04,QQQ,lb5,placebo,738.7177703166512,151658395.4226,resistance,break,0
2026-06-04,QQQ,lb5,placebo,739.852260017783,151658395.4226,resistance,deflect,1
2026-06-04,QQQ,lb5,placebo,739.852260017783,151658395.4226,resistance,break,0
2026-06-04,QQQ,lb5,placebo,739.852260017783,151658395.4226,support,deflect,1
2026-06-04,QQQ,lb5,placebo,740.7983945241075,130055162.76,resistance,deflect,1
2026-06-04,QQQ,lb5,placebo,739.5005118008327,130055162.76,support,break,0
2026-06-04,QQQ,lb5,placebo,739.5005118008327,130055162.76,resistance,break,0
2026-06-04,QQQ,lb5,placebo,739.5005118008327,130055162.76,support,deflect,1
2026-06-04,QQQ,lb5,real,742.1,103894000.0,resistance,break,0
2026-06-04,QQQ,lb5,real,742.1,103894000.0,resistance,break,0
2026-06-04,QQQ,lb5,real,742.1,103894000.0,support,deflect,1
2026-06-04,QQQ,lb5,real,742.1,103894000.0,support,deflect,1
2026-06-04,QQQ,lb5,real,742.1,103894000.0,support,break,0
2026-06-04,QQQ,lb5,placebo,737.1541615929596,103894000.0,support,break,0
2026-06-04,QQQ,lb5,placebo,737.1541615929596,103894000.0,resistance,deflect,1
2026-06-04,QQQ,lb5,placebo,737.1541615929596,103894000.0,resistance,break,0
2026-06-04,QQQ,lb5,real,743.5,99747960.0,resistance,deflect,1
2026-06-04,QQQ,lb5,real,743.5,99747960.0,resistance,deflect,1
2026-06-04,QQQ,lb5,real,743.5,99747960.0,resistance,deflect,1
2026-06-04,SPY,lb1,placebo,754.4724042693941,675257730.0,resistance,break,0
2026-06-04,SPY,lb1,real,754.24,512807776.0,resistance,break,0
2026-06-04,SPY,lb1,real,758.3419,303413352.5319,resistance,deflect,1
2026-06-04,SPY,lb1,placebo,755.2161359359862,303413352.5319,support,deflect,1
2026-06-04,SPY,lb1,placebo,753.5366235710745,249725600.388,resistance,deflect,1
2026-06-04,SPY,lb1,placebo,753.5366235710745,249725600.388,support,deflect,1
2026-06-04,SPY,lb1,placebo,754.8675597532887,249725600.388,resistance,break,0
2026-06-04,SPY,lb1,placebo,754.8675597532887,249725600.388,support,deflect,1
2026-06-04,SPY,lb1,placebo,758.6089418514913,217831149.0,resistance,deflect,1
2026-06-04,SPY,lb5,real,754.6436,1378582928.48,resistance,break,0
2026-06-04,SPY,lb5,real,754.6436,1378582928.48,support,deflect,1
2026-06-04,SPY,lb5,placebo,754.9064103946095,675257730.0,support,deflect,1
2026-06-04,SPY,lb5,real,754.24,512807776.0,resistance,break,0
2026-06-04,SPY,lb5,placebo,751.6751173466441,378145050.0,support,deflect,1
2026-06-04,SPY,lb5,real,758.3419,303413352.5319,resistance,deflect,1
2026-06-04,SPY,lb5,placebo,753.5730259568992,303413352.5319,resistance,deflect,1
2026-06-04,SPY,lb5,placebo,753.5730259568992,303413352.5319,support,deflect,1
2026-06-04,SPY,lb5,placebo,755.4444663684644,303413352.5319,resistance,break,0
2026-06-04,SPY,lb5,placebo,755.4230178669458,249725600.388,resistance,break,0
2026-06-04,SPY,lb5,placebo,753.3531323614135,249725600.388,resistance,break,0
2026-06-04,SPY,lb5,placebo,753.3531323614135,249725600.388,resistance,break,0
2026-06-04,SPY,lb5,placebo,753.3531323614135,249725600.388,support,deflect,1
2026-06-04,SPY,lb5,placebo,756.070000178104,217831149.0,resistance,deflect,1
2026-06-04,SPY,lb5,placebo,756.070000178104,217831149.0,support,deflect,1
2026-06-05,SPY,lb1,placebo,749.1411875179552,753868100.0,support,deflect,1
2026-06-05,SPY,lb1,placebo,749.1411875179552,753868100.0,resistance,break,0
2026-06-05,SPY,lb1,placebo,749.1411875179552,753868100.0,support,deflect,1
2026-06-05,SPY,lb1,placebo,749.1411875179552,753868100.0,support,deflect,1
2026-06-05,SPY,lb1,placebo,749.1411875179552,753868100.0,support,break,0
2026-06-05,SPY,lb1,placebo,750.6238445283216,753868100.0,support,break,0
2026-06-05,SPY,lb1,placebo,750.6238445283216,753868100.0,resistance,deflect,1
2026-06-05,SPY,lb1,placebo,750.6238445283216,753868100.0,resistance,deflect,1
2026-06-05,SPY,lb1,placebo,749.3495905099852,188312500.0,support,deflect,1
2026-06-05,SPY,lb1,placebo,749.3495905099852,188312500.0,support,deflect,1
2026-06-05,SPY,lb1,placebo,749.3495905099852,188312500.0,support,break,0
2026-06-05,SPY,lb1,placebo,749.3495905099852,188312500.0,support,break,0
2026-06-05,SPY,lb5,placebo,751.0845612844008,753868100.0,resistance,deflect,1
2026-06-08,QQQ,lb1,real,715.41,128773800.0,resistance,break,0
2026-06-08,QQQ,lb1,real,715.41,128773800.0,support,deflect,1
2026-06-08,QQQ,lb1,real,715.41,128773800.0,support,break,0
2026-06-08,QQQ,lb1,real,715.41,128773800.0,resistance,break,0
2026-06-08,QQQ,lb1,placebo,719.1456466066695,128773800.0,resistance,deflect,1
2026-06-08,QQQ,lb1,placebo,719.1456466066695,128773800.0,support,deflect,1
2026-06-08,QQQ,lb1,placebo,719.1456466066695,128773800.0,support,deflect,1
2026-06-08,QQQ,lb1,placebo,719.1456466066695,128773800.0,resistance,break,0
2026-06-08,QQQ,lb1,placebo,719.1456466066695,128773800.0,support,break,0
2026-06-08,QQQ,lb1,placebo,719.1456466066695,128773800.0,support,break,0
2026-06-08,QQQ,lb1,placebo,719.1456466066695,128773800.0,resistance,deflect,1
2026-06-08,SPY,lb1,placebo,741.2941067770497,737033900.0,support,deflect,1
2026-06-08,SPY,lb1,placebo,741.2941067770497,737033900.0,resistance,break,0
2026-06-08,SPY,lb1,placebo,741.2941067770497,737033900.0,support,deflect,1
2026-06-08,SPY,lb1,placebo,741.2941067770497,737033900.0,resistance,deflect,1
2026-06-08,SPY,lb1,placebo,741.2941067770497,737033900.0,support,break,0
2026-06-08,SPY,lb1,placebo,741.2941067770497,737033900.0,support,break,0
2026-06-08,SPY,lb1,placebo,741.3882128904929,737033900.0,support,deflect,1
